Date,BAB
6/25/1951,191.8869253
6/26/1951,192.2131632
6/27/1951,192.1696802
6/28/1951,193.1947101
6/29/1951,192.9742074
7/2/1951,192.3088808
7/3/1951,191.783988
7/5/1951,190.2426238
7/6/1951,191.0457257
7/9/1951,191.2222726
7/10/1951,191.9878986
7/11/1951,191.8066345
7/12/1951,191.7136069
7/13/1951,191.5414411
7/16/1951,192.3532583
7/17/1951,192.1862573
7/18/1951,192.3361921
7/19/1951,192.0545237
7/20/1951,191.9602324
7/23/1951,191.7991837
7/24/1951,190.8380582
7/25/1951,190.6247474
7/26/1951,190.1273536
7/27/1951,190.2098455
7/30/1951,189.9501201
7/31/1951,189.9589701
8/1/1951,189.1371767
8/2/1951,188.796793
8/3/1951,188.9991416
8/6/1951,188.5403788
8/7/1951,188.9257638
8/8/1951,189.636818
8/9/1951,190.6196405
8/10/1951,190.7846782
8/13/1951,191.2432386
8/14/1951,191.2013172
8/15/1951,190.6758554
8/16/1951,190.1355669
8/17/1951,190.332848
8/20/1951,190.9028229
8/21/1951,191.5873198
8/22/1951,191.6680861
8/23/1951,190.8687287
8/24/1951,191.0741311
8/27/1951,191.9710671
8/28/1951,191.2986247
8/29/1951,190.2721999
8/30/1951,189.7936805
8/31/1951,189.5172592
9/4/1951,189.2064431
9/5/1951,188.7227239
9/6/1951,188.595343
9/7/1951,188.4245701
9/10/1951,187.9866414
9/11/1951,188.7665516
9/12/1951,187.861199
9/13/1951,187.5040941
9/14/1951,187.2201185
9/17/1951,187.6903539
9/18/1951,187.2394506
9/19/1951,186.7934294
9/20/1951,186.5899477
9/21/1951,186.6543548
9/24/1951,186.7576059
9/25/1951,186.383635
9/26/1951,186.4381514
9/27/1951,187.1144786
9/28/1951,187.2620489
10/1/1951,186.9750841
10/2/1951,186.3953004
10/3/1951,185.7177124
10/4/1951,186.0364023
10/5/1951,185.4633831
10/6/1951,185.306251
10/8/1951,185.7467872
10/9/1951,186.4576379
10/10/1951,186.5442549
10/11/1951,186.0737012
10/13/1951,185.7052901
10/15/1951,186.1741981
10/16/1951,186.6853479
10/17/1951,187.2294872
10/18/1951,187.2336309
10/19/1951,188.6828814
10/20/1951,188.8801294
10/22/1951,188.9170017
10/23/1951,187.7910694
10/24/1951,187.3888124
10/25/1951,188.1181197
10/26/1951,188.5871767
10/27/1951,190.0209191
10/29/1951,188.2588702
10/30/1951,188.9048098
10/31/1951,188.0369355
11/1/1951,187.6901033
11/2/1951,188.7749543
11/3/1951,189.3752392
11/5/1951,189.4402229
11/7/1951,190.1231048
11/8/1951,189.4834182
11/9/1951,188.3814389
11/10/1951,187.9632269
11/13/1951,188.3972857
11/14/1951,187.7911683
11/15/1951,188.1808753
11/16/1951,188.3032712
11/17/1951,188.1959843
11/19/1951,188.6639434
11/20/1951,188.8215594
11/21/1951,188.8810501
11/23/1951,190.0392286
11/24/1951,190.2527308
11/26/1951,189.4213983
11/27/1951,188.7440799
11/28/1951,189.3540444
11/29/1951,189.2011
11/30/1951,188.2308985
12/1/1951,188.1316755
12/3/1951,188.336808
12/4/1951,188.2569717
12/5/1951,188.1915284
12/6/1951,187.59105
12/7/1951,188.0795685
12/8/1951,188.1735613
12/10/1951,188.5861327
12/11/1951,189.5556735
12/12/1951,189.3695964
12/13/1951,188.9777177
12/14/1951,189.0956911
12/15/1951,188.9805864
12/17/1951,188.7339406
12/18/1951,188.6087966
12/19/1951,188.3184551
12/20/1951,188.6069134
12/21/1951,188.563648
12/22/1951,188.6003889
12/24/1951,188.4468413
12/26/1951,189.1514685
12/27/1951,188.4377664
12/28/1951,188.7123251
12/29/1951,189.0462611
12/31/1951,189.6706943
1/2/1952,189.5959431
1/3/1952,190.1915305
1/4/1952,190.55472
1/5/1952,190.6179877
1/7/1952,191.4275706
1/8/1952,192.1647002
1/9/1952,192.1838819
1/10/1952,191.9950154
1/11/1952,192.2184116
1/12/1952,191.5412676
1/14/1952,191.7486776
1/15/1952,192.1175868
1/16/1952,191.63885
1/17/1952,191.0773378
1/18/1952,190.9549344
1/19/1952,190.9924702
1/21/1952,190.7891556
1/22/1952,190.2698002
1/23/1952,191.0133344
1/24/1952,190.8858628
1/25/1952,190.4876934
1/26/1952,190.4728444
1/28/1952,190.2630919
1/29/1952,190.0861644
1/30/1952,190.8488348
1/31/1952,191.0854299
2/1/1952,190.857518
2/2/1952,190.8675066
2/4/1952,191.8711495
2/5/1952,191.751509
2/6/1952,191.9361237
2/7/1952,191.744788
2/8/1952,191.2768541
2/9/1952,191.4898481
2/11/1952,192.1046205
2/13/1952,192.6430227
2/14/1952,192.5046025
2/15/1952,192.3811111
2/16/1952,192.2885306
2/18/1952,192.330424
2/19/1952,193.2259587
2/20/1952,193.1306602
2/21/1952,192.0794009
2/23/1952,191.3808594
2/25/1952,192.1065866
2/26/1952,192.4827813
2/27/1952,191.8369141
2/28/1952,191.1420839
2/29/1952,191.4543304
3/1/1952,191.6029222
3/3/1952,191.5381078
3/4/1952,190.4912528
3/5/1952,190.4596413
3/6/1952,190.7779572
3/7/1952,189.7690883
3/8/1952,189.5391048
3/10/1952,190.5913599
3/11/1952,190.5419063
3/12/1952,190.3606233
3/13/1952,190.3875773
3/14/1952,190.5291239
3/15/1952,190.278073
3/17/1952,190.5238007
3/18/1952,190.7434981
3/19/1952,191.1420372
3/20/1952,190.4439347
3/21/1952,190.672667
3/22/1952,190.8743159
3/24/1952,190.7965864
3/25/1952,191.1903093
3/26/1952,191.0922211
3/27/1952,190.4790573
3/28/1952,189.6440444
3/29/1952,188.9535813
3/31/1952,189.0092838
4/1/1952,189.7873505
4/2/1952,189.5829809
4/3/1952,189.433148
4/4/1952,190.151226
4/5/1952,190.5757327
4/7/1952,190.9959674
4/8/1952,190.2072592
4/9/1952,190.408767
4/10/1952,190.0872695
4/12/1952,190.2128737
4/14/1952,190.6856465
4/15/1952,191.481805
4/16/1952,191.0614365
4/17/1952,191.4185478
4/18/1952,190.7463557
4/19/1952,190.5032948
4/21/1952,189.8789766
4/22/1952,190.2032904
4/23/1952,190.766184
4/24/1952,190.5913827
4/25/1952,189.8402152
4/26/1952,189.6296539
4/28/1952,190.0822698
4/29/1952,190.3346928
4/30/1952,190.6267747
5/1/1952,191.0215104
5/2/1952,189.867221
5/3/1952,189.7367642
5/5/1952,190.1304598
5/6/1952,190.2233073
5/7/1952,189.897615
5/8/1952,190.063616
5/9/1952,190.2166665
5/10/1952,190.4197969
5/12/1952,190.806374
5/13/1952,190.7963368
5/14/1952,191.2680605
5/15/1952,191.5895084
5/16/1952,191.5888714
5/17/1952,191.6302696
5/19/1952,191.6242697
5/20/1952,191.3442455
5/21/1952,191.3084366
5/22/1952,190.779582
5/23/1952,190.7837476
5/24/1952,190.8618719
5/26/1952,191.0555444
5/27/1952,191.2453715
5/28/1952,191.5357896
5/29/1952,191.576857
6/2/1952,191.7743812
6/3/1952,191.5323987
6/4/1952,191.0181174
6/5/1952,190.4496211
6/6/1952,190.2095886
6/9/1952,190.2213975
6/10/1952,190.7895568
6/11/1952,190.180002
6/12/1952,190.2366005
6/13/1952,190.1915396
6/16/1952,190.7722524
6/17/1952,190.8245689
6/18/1952,190.5649327
6/19/1952,190.3721117
6/20/1952,190.5585548
6/23/1952,190.5896261
6/24/1952,190.8677277
6/25/1952,190.2284481
6/26/1952,190.1692516
6/27/1952,190.3903026
6/30/1952,190.0713745
7/1/1952,189.940753
7/2/1952,190.4913389
7/3/1952,190.5899818
7/7/1952,191.2000775
7/8/1952,190.9801157
7/9/1952,191.2148566
7/10/1952,191.2582043
7/11/1952,190.7147999
7/14/1952,191.2814216
7/15/1952,191.091421
7/16/1952,191.2142955
7/17/1952,191.683916
7/18/1952,192.0456404
7/21/1952,192.1795848
7/22/1952,191.851122
7/23/1952,191.2581235
7/24/1952,190.9514239
7/25/1952,191.4573027
7/28/1952,191.4811139
7/29/1952,191.708253
7/30/1952,191.7643964
7/31/1952,191.7155684
8/1/1952,192.0958968
8/4/1952,192.5914818
8/5/1952,193.0674799
8/6/1952,193.6482655
8/7/1952,193.2784802
8/8/1952,193.7156042
8/11/1952,194.2327248
8/12/1952,194.9173146
8/13/1952,194.951223
8/14/1952,195.050083
8/15/1952,195.4853923
8/18/1952,196.2630616
8/19/1952,195.9874481
8/20/1952,195.9001256
8/21/1952,196.0636367
8/22/1952,196.1373001
8/25/1952,196.0959386
8/26/1952,196.1020136
8/27/1952,195.9427775
8/28/1952,195.4249947
8/29/1952,195.5272313
9/2/1952,195.678423
9/3/1952,195.678723
9/4/1952,195.8942725
9/5/1952,196.0756872
9/8/1952,196.7625117
9/9/1952,197.3647034
9/10/1952,197.0432206
9/11/1952,197.0923553
9/12/1952,197.3819761
9/15/1952,197.9893942
9/16/1952,197.4254076
9/17/1952,197.5709532
9/18/1952,197.6530048
9/19/1952,197.3236139
9/22/1952,197.3930496
9/23/1952,196.6998305
9/24/1952,196.4388421
9/25/1952,196.1324378
9/26/1952,196.6050144
9/29/1952,196.6448081
9/30/1952,197.0722525
10/1/1952,197.2525157
10/2/1952,197.1003557
10/3/1952,197.0914814
10/6/1952,197.3445476
10/7/1952,197.318394
10/8/1952,196.7408552
10/9/1952,196.438612
10/10/1952,196.455827
10/14/1952,197.1361401
10/15/1952,198.2160428
10/16/1952,197.7704908
10/17/1952,196.6532368
10/20/1952,197.0120688
10/21/1952,196.83708
10/22/1952,197.257427
10/23/1952,197.0823365
10/24/1952,197.2335868
10/27/1952,197.0549055
10/28/1952,197.3210348
10/29/1952,196.9914756
10/30/1952,197.5117267
10/31/1952,196.3749425
11/3/1952,197.0848548
11/5/1952,197.7320722
11/6/1952,197.480991
11/7/1952,197.0941849
11/10/1952,197.2027548
11/12/1952,197.6634144
11/13/1952,198.2896127
11/14/1952,198.8505613
11/17/1952,198.8056972
11/18/1952,197.6677997
11/19/1952,197.5387762
11/20/1952,197.6320948
11/21/1952,197.7989501
11/24/1952,197.3045635
11/25/1952,197.5046364
11/26/1952,197.4855784
11/28/1952,197.1156222
12/1/1952,197.5639062
12/2/1952,197.9068327
12/3/1952,197.6835996
12/4/1952,198.2571014
12/5/1952,197.5770457
12/8/1952,197.5609554
12/9/1952,197.5118432
12/10/1952,197.9307194
12/11/1952,197.7462779
12/12/1952,197.5301436
12/15/1952,197.5887703
12/16/1952,197.9595283
12/17/1952,197.6320995
12/18/1952,197.1993968
12/19/1952,196.4765125
12/22/1952,196.0024996
12/23/1952,196.3855508
12/24/1952,196.1075096
12/26/1952,196.1928165
12/29/1952,196.4193702
12/30/1952,196.7305237
12/31/1952,197.1006437
1/2/1953,196.549623
1/5/1953,196.9247913
1/6/1953,197.7081866
1/7/1953,197.6173462
1/8/1953,197.6381872
1/9/1953,198.4154743
1/12/1953,198.486498
1/13/1953,198.1053675
1/14/1953,198.4560082
1/15/1953,198.3844234
1/16/1953,198.6610128
1/19/1953,198.8539747
1/20/1953,198.6802673
1/21/1953,198.7222333
1/22/1953,198.9762078
1/23/1953,199.4826149
1/26/1953,199.5404653
1/27/1953,199.4297555
1/28/1953,199.4669281
1/29/1953,199.7093406
1/30/1953,199.8417157
2/2/1953,200.6621567
2/3/1953,201.2595032
2/4/1953,201.742173
2/5/1953,202.4480396
2/6/1953,203.0975119
2/9/1953,202.7019258
2/10/1953,202.8122312
2/11/1953,202.2636734
2/13/1953,202.0676912
2/16/1953,202.2550682
2/17/1953,202.6826332
2/18/1953,202.3986024
2/19/1953,202.0670793
2/20/1953,202.1322364
2/24/1953,201.6751674
2/25/1953,200.8865358
2/26/1953,201.2217446
2/27/1953,201.1243532
3/2/1953,200.9921416
3/3/1953,200.7875497
3/4/1953,201.6041816
3/5/1953,201.4213517
3/6/1953,201.3005006
3/9/1953,202.2635396
3/10/1953,202.1181951
3/11/1953,202.0519052
3/12/1953,202.1741791
3/13/1953,201.9711715
3/16/1953,202.0129338
3/17/1953,202.2489664
3/18/1953,202.1904185
3/19/1953,202.117424
3/20/1953,202.1952301
3/23/1953,202.6623067
3/24/1953,201.6035688
3/25/1953,201.7368751
3/26/1953,201.8821333
3/27/1953,201.7735003
3/30/1953,202.7468705
3/31/1953,202.2706081
4/1/1953,201.3881802
4/2/1953,202.266016
4/6/1953,203.0412795
4/7/1953,201.4405404
4/8/1953,201.5189088
4/9/1953,202.1098066
4/10/1953,202.0841188
4/13/1953,202.624372
4/14/1953,202.478136
4/15/1953,202.0363332
4/16/1953,202.5296007
4/17/1953,203.2147949
4/20/1953,202.6518344
4/21/1953,203.0831288
4/22/1953,203.542789
4/23/1953,203.6360409
4/24/1953,202.8200047
4/27/1953,202.131392
4/28/1953,201.4510135
4/29/1953,200.9438824
4/30/1953,201.1901079
5/1/1953,200.7925942
5/4/1953,200.1693811
5/5/1953,200.7117075
5/6/1953,200.9716349
5/7/1953,201.5649137
5/8/1953,201.2259319
5/11/1953,201.8160473
5/12/1953,202.312516
5/13/1953,201.9954608
5/14/1953,201.8365692
5/15/1953,201.5062146
5/18/1953,201.8524281
5/19/1953,201.7574656
5/20/1953,200.401594
5/21/1953,200.6566114
5/22/1953,200.4058313
5/25/1953,200.7718854
5/26/1953,200.9783184
5/27/1953,201.6214123
5/28/1953,201.7563026
5/29/1953,201.4319443
6/1/1953,202.7795986
6/2/1953,201.9909779
6/3/1953,201.8768749
6/4/1953,202.3121655
6/5/1953,201.5963511
6/8/1953,201.5954494
6/9/1953,202.5039621
6/10/1953,201.1695897
6/11/1953,200.9532624
6/12/1953,200.857587
6/15/1953,201.8753956
6/16/1953,201.1539994
6/17/1953,200.0969985
6/18/1953,200.0758245
6/19/1953,199.7461476
6/22/1953,199.3811373
6/23/1953,199.1454951
6/24/1953,199.6829802
6/25/1953,200.2205013
6/26/1953,200.5259537
6/29/1953,200.8900751
6/30/1953,201.251347
7/1/1953,201.0633575
7/2/1953,200.9751957
7/3/1953,201.5203808
7/6/1953,201.8417816
7/7/1953,201.8890869
7/8/1953,202.1304674
7/9/1953,202.5436232
7/10/1953,203.2024569
7/13/1953,203.9566379
7/14/1953,203.8232072
7/15/1953,203.4479865
7/16/1953,203.6496419
7/17/1953,203.4092062
7/20/1953,203.8380004
7/21/1953,204.0215882
7/22/1953,204.2051107
7/23/1953,203.9083991
7/24/1953,204.1612453
7/27/1953,204.6639493
7/28/1953,204.7752346
7/29/1953,204.7021238
7/30/1953,203.8509475
7/31/1953,203.3190563
8/3/1953,203.3467359
8/4/1953,203.8444732
8/5/1953,204.2203783
8/6/1953,204.0288087
8/7/1953,203.9786018
8/10/1953,204.5385321
8/11/1953,205.044646
8/12/1953,204.9974412
8/13/1953,205.5027313
8/14/1953,206.4210471
8/17/1953,206.9282452
8/18/1953,207.9276665
8/19/1953,208.3300455
8/20/1953,207.874558
8/21/1953,207.9364179
8/24/1953,208.8313116
8/25/1953,208.9288496
8/26/1953,209.3931302
8/27/1953,209.7731422
8/28/1953,209.8630711
8/31/1953,211.4168753
9/1/1953,210.0712069
9/2/1953,209.7365288
9/3/1953,210.3938141
9/4/1953,210.2236907
9/8/1953,210.5214683
9/9/1953,210.7149618
9/10/1953,212.0362882
9/11/1953,212.9422163
9/14/1953,214.5091519
9/15/1953,212.363912
9/16/1953,212.065824
9/17/1953,211.9388991
9/18/1953,212.5545789
9/21/1953,212.5027445
9/22/1953,210.7575855
9/23/1953,210.4802006
9/24/1953,210.6463989
9/25/1953,210.3388842
9/28/1953,209.9384394
9/29/1953,210.6295302
9/30/1953,211.4834161
10/1/1953,210.7228047
10/2/1953,211.394648
10/5/1953,212.2582218
10/6/1953,212.4951454
10/7/1953,212.0455523
10/8/1953,212.7317598
10/9/1953,213.1526825
10/13/1953,213.5147723
10/14/1953,212.7930201
10/15/1953,211.1462178
10/16/1953,210.6127311
10/19/1953,210.9700076
10/20/1953,211.5970376
10/21/1953,210.7935349
10/22/1953,210.7438174
10/23/1953,210.860156
10/26/1953,211.3318397
10/27/1953,211.5760585
10/28/1953,211.1453507
10/29/1953,209.8545742
10/30/1953,210.3050765
11/2/1953,210.6257241
11/4/1953,210.8272828
11/5/1953,210.4196396
11/6/1953,210.2409713
11/9/1953,210.4321973
11/10/1953,210.7917852
11/12/1953,210.8736948
11/13/1953,210.7761879
11/16/1953,211.2094271
11/17/1953,212.1561482
11/18/1953,211.9282924
11/19/1953,211.9968013
11/20/1953,212.3452302
11/23/1953,212.7252352
11/24/1953,212.6315606
11/25/1953,212.5334424
11/27/1953,211.7857763
11/30/1953,211.9816966
12/1/1953,212.1824591
12/2/1953,211.6940235
12/3/1953,212.0598487
12/4/1953,212.8742908
12/7/1953,213.5566643
12/8/1953,213.7769935
12/9/1953,213.5779906
12/10/1953,213.9894623
12/11/1953,213.6713384
12/14/1953,214.0496554
12/15/1953,214.3455158
12/16/1953,213.4962226
12/17/1953,213.9065254
12/18/1953,213.8428883
12/21/1953,215.5219402
12/22/1953,215.9923435
12/23/1953,216.1428705
12/24/1953,215.6546193
12/28/1953,216.8107925
12/29/1953,217.1826086
12/30/1953,216.378358
12/31/1953,217.5494356
1/4/1954,215.3831444
1/5/1954,214.3555827
1/6/1954,214.4720498
1/7/1954,214.7991538
1/8/1954,215.5904007
1/11/1954,216.3557816
1/12/1954,216.1045175
1/13/1954,215.5048422
1/14/1954,215.6624668
1/15/1954,215.6158612
1/18/1954,215.8781803
1/19/1954,214.8739049
1/20/1954,214.9527818
1/21/1954,215.221722
1/22/1954,214.7759678
1/25/1954,215.6335271
1/26/1954,215.197568
1/27/1954,216.0090589
1/28/1954,215.6794725
1/29/1954,215.3099492
2/1/1954,216.046793
2/2/1954,216.08847
2/3/1954,215.3402087
2/4/1954,215.4595721
2/5/1954,215.8936876
2/8/1954,216.5573322
2/9/1954,216.6293526
2/10/1954,216.4086197
2/11/1954,216.3203697
2/12/1954,215.9199789
2/15/1954,216.346237
2/16/1954,216.7793692
2/17/1954,215.9506042
2/18/1954,215.8642089
2/19/1954,216.3700119
2/23/1954,216.7275145
2/24/1954,216.695685
2/25/1954,216.2330372
2/26/1954,215.7740231
3/1/1954,216.1883421
3/2/1954,216.2558229
3/3/1954,216.3029039
3/4/1954,215.9342265
3/5/1954,215.477799
3/8/1954,216.3917194
3/9/1954,216.1724259
3/10/1954,215.992549
3/11/1954,215.7095396
3/12/1954,216.1402461
3/15/1954,216.8766552
3/16/1954,217.411422
3/17/1954,217.2863828
3/18/1954,217.0211781
3/19/1954,216.7731904
3/22/1954,216.7751948
3/23/1954,218.1324712
3/24/1954,217.7274511
3/25/1954,217.8281466
3/26/1954,217.3987105
3/29/1954,216.7848318
3/30/1954,216.582928
3/31/1954,215.8528229
4/1/1954,215.8296076
4/2/1954,216.0981667
4/5/1954,216.6408116
4/6/1954,217.2305602
4/7/1954,216.4180156
4/8/1954,215.2791644
4/9/1954,214.8465065
4/12/1954,215.7547421
4/13/1954,215.0107217
4/14/1954,215.2624434
4/15/1954,215.4274881
4/19/1954,216.716091
4/20/1954,217.5667869
4/21/1954,217.852074
4/22/1954,217.8927404
4/23/1954,217.5103609
4/26/1954,217.8989213
4/27/1954,218.6833761
4/28/1954,217.7629724
4/29/1954,218.3901386
4/30/1954,218.3969827
5/3/1954,218.8304906
5/4/1954,218.5871639
5/5/1954,219.4522545
5/6/1954,218.8732104
5/7/1954,218.2266794
5/10/1954,218.7823291
5/11/1954,219.5944653
5/12/1954,218.5689594
5/13/1954,218.095053
5/14/1954,218.2172335
5/17/1954,218.0583039
5/18/1954,218.9139141
5/19/1954,219.4055277
5/20/1954,218.7184731
5/21/1954,217.8125013
5/24/1954,217.6014402
5/25/1954,218.4675835
5/26/1954,217.8927629
5/27/1954,218.4343781
5/28/1954,218.2782796
6/1/1954,218.219806
6/2/1954,218.9338471
6/3/1954,218.8938847
6/4/1954,219.4903091
6/7/1954,219.6990106
6/8/1954,220.7074614
6/9/1954,219.4411941
6/10/1954,219.0887273
6/11/1954,218.334724
6/14/1954,218.8329219
6/15/1954,218.0046226
6/16/1954,217.9272717
6/17/1954,218.0466598
6/18/1954,218.6017016
6/21/1954,218.9348252
6/22/1954,218.9684994
6/23/1954,218.761816
6/24/1954,218.6039778
6/25/1954,219.3441874
6/28/1954,220.5018637
6/29/1954,220.9449635
6/30/1954,221.1599865
7/1/1954,221.6307127
7/2/1954,221.1772097
7/6/1954,221.199093
7/7/1954,221.4139199
7/8/1954,221.9929726
7/9/1954,221.8868832
7/12/1954,222.5954561
7/13/1954,222.8006786
7/14/1954,222.4921027
7/15/1954,222.4827787
7/16/1954,222.8040993
7/19/1954,223.109217
7/20/1954,222.8914949
7/21/1954,222.8341582
7/22/1954,222.305692
7/23/1954,222.9109087
7/26/1954,223.6686561
7/27/1954,223.2008506
7/28/1954,223.7140831
7/29/1954,224.7565939
7/30/1954,225.3029164
8/2/1954,225.3008995
8/3/1954,225.2032114
8/4/1954,225.0239409
8/5/1954,225.1521822
8/6/1954,225.8537331
8/9/1954,225.7682972
8/10/1954,224.9123656
8/11/1954,224.9706816
8/12/1954,225.48904
8/13/1954,224.7098498
8/16/1954,224.3216371
8/17/1954,225.0908406
8/18/1954,225.1031052
8/19/1954,226.1166853
8/20/1954,225.8733186
8/23/1954,226.3173354
8/24/1954,226.4855363
8/25/1954,226.590235
8/26/1954,226.6103393
8/27/1954,226.3730855
8/30/1954,227.1281793
8/31/1954,226.9934554
9/1/1954,226.7267769
9/2/1954,226.5490526
9/3/1954,226.1821405
9/7/1954,225.9342154
9/8/1954,226.4600818
9/9/1954,226.3860268
9/10/1954,226.1609925
9/13/1954,225.7113127
9/14/1954,226.2496204
9/15/1954,226.718683
9/16/1954,226.4899948
9/17/1954,226.2764449
9/20/1954,227.3548135
9/21/1954,227.3872559
9/22/1954,227.9955704
9/23/1954,228.2641245
9/24/1954,227.7410869
9/27/1954,228.3160764
9/28/1954,228.3581501
9/29/1954,228.1404011
9/30/1954,228.2427474
10/1/1954,227.8102047
10/4/1954,227.2044712
10/5/1954,227.0096876
10/6/1954,227.1048967
10/7/1954,227.3046605
10/8/1954,227.3487681
10/11/1954,227.5914126
10/12/1954,227.4690179
10/13/1954,227.0313724
10/14/1954,227.8447905
10/15/1954,226.7292385
10/18/1954,226.7726496
10/19/1954,226.220639
10/20/1954,225.3245146
10/21/1954,225.3951865
10/22/1954,225.5557837
10/25/1954,225.9892144
10/26/1954,225.8267936
10/27/1954,225.5645993
10/28/1954,225.8276718
10/29/1954,226.0450069
11/1/1954,225.8749736
11/3/1954,226.3483723
11/4/1954,225.9889298
11/5/1954,226.5654885
11/8/1954,226.2153224
11/9/1954,226.2284653
11/10/1954,226.2829699
11/11/1954,225.5559405
11/12/1954,225.676961
11/15/1954,226.4964033
11/16/1954,226.4412742
11/17/1954,226.1076825
11/18/1954,227.093813
11/19/1954,227.0647703
11/22/1954,227.8414498
11/23/1954,227.6324283
11/24/1954,228.1406547
11/26/1954,228.0631897
11/29/1954,228.5495715
11/30/1954,229.5554987
12/1/1954,229.3401924
12/2/1954,229.1783601
12/3/1954,229.6548503
12/6/1954,229.5873936
12/7/1954,229.5400434
12/8/1954,229.2913652
12/9/1954,229.1153835
12/10/1954,228.9140068
12/13/1954,229.3722355
12/14/1954,230.3354926
12/15/1954,229.8258122
12/16/1954,228.5739831
12/17/1954,227.6625109
12/20/1954,227.2110293
12/21/1954,227.435159
12/22/1954,227.6780488
12/23/1954,227.2279949
12/27/1954,227.5159331
12/28/1954,226.0060752
12/29/1954,225.8362154
12/30/1954,225.6407601
12/31/1954,225.6683444
1/3/1955,226.0749239
1/4/1955,226.7920471
1/5/1955,227.750614
1/6/1955,227.0465869
1/7/1955,226.1908766
1/10/1955,225.9390638
1/11/1955,226.672912
1/12/1955,227.0704702
1/13/1955,227.2801848
1/14/1955,228.116453
1/17/1955,229.7665323
1/18/1955,228.5626497
1/19/1955,228.2601149
1/20/1955,228.7645095
1/21/1955,228.3391872
1/24/1955,228.4461695
1/25/1955,228.4276778
1/26/1955,227.9310046
1/27/1955,227.8653656
1/28/1955,227.5849725
1/31/1955,227.3713691
2/1/1955,227.6738685
2/2/1955,227.7778573
2/3/1955,227.8377657
2/4/1955,227.7263169
2/7/1955,228.1856038
2/8/1955,229.2977966
2/9/1955,227.905752
2/10/1955,227.9450959
2/11/1955,228.6600492
2/14/1955,229.0997343
2/15/1955,228.770507
2/16/1955,229.04413
2/17/1955,228.0419219
2/18/1955,227.0982956
2/21/1955,227.0772087
2/23/1955,227.4755648
2/24/1955,228.2749551
2/25/1955,227.8045261
2/28/1955,227.5488811
3/1/1955,227.5783329
3/2/1955,227.3638156
3/3/1955,227.6712497
3/4/1955,227.5178198
3/7/1955,228.3973605
3/8/1955,229.8436963
3/9/1955,228.3156917
3/10/1955,227.3009211
3/11/1955,227.876212
3/14/1955,227.360734
3/15/1955,225.0153593
3/16/1955,225.7858501
3/17/1955,225.8126307
3/18/1955,226.3834826
3/21/1955,226.7838099
3/22/1955,226.0390866
3/23/1955,224.9948048
3/24/1955,225.4584889
3/25/1955,225.240683
3/28/1955,226.2996073
3/29/1955,225.3220982
3/30/1955,225.8960586
3/31/1955,225.1984839
4/1/1955,225.0350829
4/4/1955,226.0830135
4/5/1955,226.0751628
4/6/1955,226.2340659
4/7/1955,226.2795514
4/11/1955,227.4473013
4/12/1955,227.3659483
4/13/1955,227.949139
4/14/1955,228.1443985
4/15/1955,227.4490899
4/18/1955,227.324828
4/19/1955,227.3357981
4/20/1955,227.4159572
4/21/1955,227.7627552
4/22/1955,228.3545264
4/25/1955,227.7652906
4/26/1955,227.5430056
4/27/1955,228.1593006
4/28/1955,228.8634349
4/29/1955,228.69335
5/2/1955,229.6189796
5/3/1955,231.1108979
5/4/1955,230.403184
5/5/1955,230.5925994
5/6/1955,230.2736639
5/9/1955,230.4863126
5/10/1955,230.9399886
5/11/1955,232.2241452
5/12/1955,232.1601617
5/13/1955,232.1361661
5/16/1955,233.3465984
5/17/1955,233.2141426
5/18/1955,231.5761351
5/19/1955,231.305993
5/20/1955,230.6487636
5/23/1955,231.2623538
5/24/1955,230.7931877
5/25/1955,230.152923
5/26/1955,229.3197907
5/27/1955,229.2918188
5/31/1955,228.8856733
6/1/1955,229.0690578
6/2/1955,228.1798944
6/3/1955,227.8805683
6/6/1955,227.6453518
6/7/1955,227.4634966
6/8/1955,227.126443
6/9/1955,228.556918
6/10/1955,227.5392355
6/13/1955,227.2128041
6/14/1955,227.7311072
6/15/1955,227.5275384
6/16/1955,227.6265795
6/17/1955,227.4548145
6/20/1955,227.1858596
6/21/1955,226.9992991
6/22/1955,226.9623216
6/23/1955,227.6751515
6/24/1955,227.5899605
6/27/1955,227.4629296
6/28/1955,228.0769961
6/29/1955,227.9761574
6/30/1955,227.7020647
7/1/1955,227.6980859
7/5/1955,228.0208961
7/6/1955,229.1710158
7/7/1955,231.2247078
7/8/1955,231.4162384
7/11/1955,230.6355051
7/12/1955,231.0230407
7/13/1955,231.5360212
7/14/1955,231.1707673
7/15/1955,231.0120598
7/18/1955,232.4307335
7/19/1955,232.9116465
7/20/1955,232.2854493
7/21/1955,231.8399338
7/22/1955,231.6752557
7/25/1955,232.2755372
7/26/1955,232.4854514
7/27/1955,233.5393562
7/28/1955,234.3307672
7/29/1955,234.0944931
8/1/1955,235.6332777
8/2/1955,235.0623353
8/3/1955,234.8541464
8/4/1955,234.7972635
8/5/1955,234.6850342
8/8/1955,234.9658755
8/9/1955,234.976791
8/10/1955,234.4921203
8/11/1955,234.1131564
8/12/1955,233.9450171
8/15/1955,234.8871859
8/16/1955,235.1638861
8/17/1955,234.5994859
8/18/1955,234.2398662
8/19/1955,234.0853408
8/22/1955,234.0519912
8/23/1955,233.0693362
8/24/1955,232.6837677
8/25/1955,232.064288
8/26/1955,231.1623623
8/29/1955,231.5436253
8/30/1955,231.9383358
8/31/1955,231.3610801
